Date,Ticker,Company Name,Previous Price,Current Price,Price Change (%)
2024-07-03,CRM,Salesforce.Com Inc,256.19000244140625,260.95001220703125,1.858
2024-07-03,CRS,Carpenter Technology Corp.,105.2300033569336,106.54000091552734,1.245
2024-07-03,CTR,Clearbridge Energy MLP Fund In  ,40.15999984741211,40.91999816894531,1.892
2024-07-03,CTS,Cts Corp.,49.290000915527344,49.869998931884766,1.177
2024-07-03,CVG,Convergys Corp.,69.94000244140625,71.29000091552734,1.93
2024-07-03,CVI,Cvr Energy Inc.,26.209999084472656,26.579999923706055,1.412
2024-07-03,CWH,Commonwealth REIT,17.920000076293945,18.170000076293945,1.395
2024-07-03,CXE,Colonial High Income Muni Trust,3.700000047683716,3.740000009536743,1.081
2024-07-03,CYN,City National Corp.,0.050999999046325684,0.05400000140070915,5.882
2024-07-03,D,Dominion Resources,48.540000915527344,49.209999084472656,1.38
2024-07-03,DAC,Danaos Corp.,91.4000015258789,92.48999786376953,1.193
2024-07-03,DAL,Delta Air Lines Inc.,46.709999084472656,47.38999938964844,1.456
2024-07-03,DAN,Dana Holding Corp.,11.869999885559082,11.989999771118164,1.011
2024-07-03,DB,Deutsche Bank Ag,16.40999984741211,17.030000686645508,3.778
2024-07-03,DBD,Diebold Inc.,39.16999816894531,40.34000015258789,2.987
2024-07-03,DDC,Dominion Diamond Corporation,0.6000000238418579,0.6460000276565552,7.667
2024-07-03,DDD,3D Systems Corp.,2.950000047683716,3.0199999809265137,2.373
2024-07-03,DDS,Dillard's,425.6300048828125,431.1300048828125,1.292
2024-07-03,DEO,Diageo Plc,126.20999908447266,128.36000061035156,1.704
2024-07-03,DGX,Quest Diagnostics Inc.,136.63999938964844,140.89999389648438,3.118
2024-07-03,DHX,Dice Holdings,2.240000009536743,2.2699999809265137,1.339
2024-07-03,DKL,Delek Logistics Partners Lp,40.11000061035156,40.54999923706055,1.097
2024-07-03,DM,Dolan Company,4.320000171661377,5.239999771118164,21.296
2024-07-03,DQ,Daqq New Energy,14.65999984741211,15.829999923706055,7.981
2024-07-03,DRD,Drdgold Limited,8.59000015258789,9.020000457763672,5.006
2024-07-03,DRQ,Dril-Quip,18.270000457763672,18.59000015258789,1.752
2024-07-03,ETN,Eaton Corp.,313.2799987792969,318.4200134277344,1.641
2024-07-03,EV,Eaton Vance Corp.,23.582000732421875,24.159000396728516,2.447
2024-07-03,EXK,Endeavour Silver Corp.,3.559999942779541,3.809999942779541,7.022
2024-07-03,EXP,Eagle Materials Inc.,214.38999938964844,217.52000427246094,1.46
2024-07-03,EXP,Eagle Materials Inc.,214.38999938964844,217.52000427246094,1.46
2024-07-03,FC,Franklin Covey Company,38.2400016784668,39.02000045776367,2.04
2024-07-03,FCN,Fti Consulting,215.19000244140625,217.77000427246094,1.199
2024-07-03,FCX,Freeport-Mcmoran Copper & Gold,48.709999084472656,50.650001525878906,3.983
2024-07-03,FENG,Phoenix New Media Limited,2.759999990463257,2.799999952316284,1.449
2024-07-03,FIX,Comfort Systems USA,293.8599853515625,311.8500061035156,6.122
2024-07-03,FLR,Fluor Corp.,43.220001220703125,44.13999938964844,2.129
2024-07-03,FNV,Franco Nev Corp,119.29000091552734,122.68000030517578,2.842
2024-07-03,FOF,Cohen & Steers Closed-End Opportunity,11.979999542236328,12.170000076293945,1.586
2024-07-03,FOR,Forestar Group Inc,29.90999984741211,30.299999237060547,1.304
2024-07-03,FRA,Blackrock Floating Rate Income Fund,13.119999885559082,13.289999961853027,1.296
2024-07-03,FSM,Fortuna Silver Mines,4.949999809265137,5.050000190734863,2.02
2024-07-03,FSS,Federal Signal Corp.,83.19999694824219,84.36000061035156,1.394
2024-07-03,FTK,Flotek Industries,4.630000114440918,4.78000020980835,3.24
2024-07-03,FUN,Cedar Fair L.P.,54.88999938964844,56.75,3.389
2024-07-03,GAB,Gabelli Equity Trust,5.25,5.320000171661377,1.333
2024-07-03,GBX,Greenbrier Companies,49.02000045776367,50.220001220703125,2.448
2024-07-03,GCO,Genesco Inc.,23.450000762939453,24.399999618530273,4.051
2024-07-03,GFI,Gold Fields Ltd,14.9399995803833,15.289999961853027,2.343
2024-07-03,GGB,Gerdau S.A.,3.259999990463257,3.3499999046325684,2.761
2024-07-03,GIL,Gildan Activewear,38.08000183105469,38.540000915527344,1.208
2024-07-03,GJR,Strats Sm Trust For The Procter & Gamble,25.200000762939453,25.59000015258789,1.548
2024-07-03,GLT,Glatfelter,1.3899999856948853,1.4299999475479126,2.878
2024-07-03,GME,Gamestop Corp.,23.979999542236328,24.3700008392334,1.626
2024-07-03,GNT,Gabelli Natural Resources Gold,5.539999961853027,5.630000114440918,1.625
2024-07-03,GPS,Gap,23.0,23.8799991607666,3.826
2024-07-03,GSL,Global Ship Lease Inc,28.959999084472656,29.25,1.001
2024-07-03,GTN,Gray Television,5.070000171661377,5.130000114440918,1.183
2024-07-03,GVA,Granite Construction Inc.,60.56999969482422,61.689998626708984,1.849
2024-07-03,HAE,Haemonetics Corp.,83.05999755859375,84.12999725341797,1.288
2024-07-03,HASI,Hannon Armstrong Sustainable In,28.700000762939453,29.0,1.045
2024-07-03,HBM,Hudbay Minerals Inc,9.170000076293945,9.5600004196167,4.253
2024-07-03,HCA,Hca Holdings Inc. Common Stock,319.70001220703125,326.54998779296875,2.143
2024-07-03,HEI,Heico Corp.,224.1300048828125,228.02999877929688,1.74
2024-07-03,HHS,Harte-Hanks,8.649999618530273,8.789999961853027,1.619
2024-07-03,HI,Hillenbrand Inc,38.2599983215332,38.86000061035156,1.568
2024-07-03,HL,Hecla Mining Company,4.900000095367432,5.179999828338623,5.714
2024-07-03,HLF,Herbalife Ltd,11.149999618530273,11.359999656677246,1.883
2024-07-03,HMY,Harmony Gold Mining Co. Ltd,9.149999618530273,9.359999656677246,2.295
2024-07-03,HOG,Harley-Davidson,31.969999313354492,32.43000030517578,1.439
2024-07-03,HOV,Hovnanian Enterprises Inc,136.85000610351562,138.25999450683594,1.03
2024-07-03,HPP,Hudson Pacific Properties,4.929999828338623,5.059999942779541,2.637
2024-07-03,HR,Healthcare Realty Trust Inc.,16.40999984741211,16.729999542236328,1.95
2024-07-03,HRB,H&R Block,55.099998474121094,55.970001220703125,1.579
2024-07-03,HTD,John Hancock Tax Advantaged Dividend,20.219999313354492,20.479999542236328,1.286
2024-07-03,HTGC,Hercules Technology Growth Capital,20.889999389648438,21.18000030517578,1.388
2024-07-03,ITUB,Itau Unibanco Banco Holding Sa,5.789999961853027,6.0,3.627
2024-07-03,IX,Orix Corp Ads,112.87999725341797,114.7699966430664,1.674
2024-07-03,JBL,Jabil Circuit,108.52999877929688,110.0999984741211,1.447
2024-07-03,JEQ,Japan Equity Fund,5.880000114440918,5.960000038146973,1.361
2024-07-03,JHX,James Hardie Industries Se,31.670000076293945,32.439998626708984,2.431
2024-07-03,JKS,Jinkosolar Holding Company Limited,21.030000686645508,22.200000762939453,5.563
2024-07-03,JLL,Jones Lang Lasalle Inc.,203.47999572753906,206.58999633789062,1.528
2024-07-03,KAI,Kadant Inc,292.7300109863281,295.92999267578125,1.093
2024-07-03,KB,Kb Financial Group Inc,59.38999938964844,60.4900016784668,1.852
2024-07-03,KEM,Kemet Corp.,26.0,26.309999465942383,1.192
2024-07-03,KF,Korea Fund,25.040000915527344,25.420000076293945,1.518
2024-07-03,KGC,Kinross Gold Corp.,8.020000457763672,8.289999961853027,3.367
2024-07-03,KMI,Kinder Morgan,19.719999313354492,19.959999084472656,1.217
2024-07-03,KOF,Coca Cola Femsa S.A.B. De C.V.,81.13999938964844,83.43000030517578,2.822
2024-07-03,KOS,Kosmos Energy Ltd.,5.570000171661377,5.840000152587891,4.847
2024-07-03,KRC,Kilroy Realty Corp.,31.84000015258789,32.380001068115234,1.696
2024-07-03,KRO,Kronos Worldwide Inc,12.619999885559082,12.890000343322754,2.139
2024-07-03,LEE,Lee Enterprises Inc.,10.600000381469727,11.020000457763672,3.962
2024-07-03,LGI,Lazard Global Total Return And,16.75,16.940000534057617,1.134
2024-07-03,LII,Lennox International,536.0,547.0599975585938,2.063
2024-07-03,LITB,Lightinthebox Holding Co. Ltd,0.8899999856948853,0.8999999761581421,1.124
2024-07-03,LND,Brasilagro Brazi ADR,4.590000152587891,4.670000076293945,1.743
2024-07-03,LPL,Lg Display Co. Limited American,4.329999923706055,4.420000076293945,2.079
2024-07-03,LPX,Louisiana-Pacific Corp.,81.86000061035156,83.11000061035156,1.527
2024-07-03,LUV,Southwest Airlines Company,28.290000915527344,28.579999923706055,1.025
2024-07-03,LUX,Luxottica Group S.P.A.,23.22599983215332,23.55699920654297,1.425
2024-07-03,LXU,Lsb Industries Inc.,7.920000076293945,8.119999885559082,2.525
2024-07-03,LYG,Lloyds Banking Group Plc,2.7799999713897705,2.8299999237060547,1.799
2024-07-03,MAC,Macerich Company,14.609999656677246,14.949999809265137,2.327
2024-07-03,MATX,Matson Inc,129.25,130.63999938964844,1.075
2024-07-03,MBI,Mbia,5.190000057220459,5.349999904632568,3.083
2024-07-03,MCS,Marcus Corp.,10.789999961853027,11.170000076293945,3.522
2024-07-03,MFC,Manulife Financial Corp,26.43000030517578,26.829999923706055,1.513
2024-07-03,MFD,Macquarie/First Trust Global,7.5,7.599999904632568,1.333
2024-07-03,MGM,Mgm Resorts International,42.33000183105469,43.279998779296875,2.244
2024-07-03,MGR,Affiliated Managers Group Inc,22.31999969482422,22.549999237060547,1.03
2024-07-03,MIN,Mfs Intermediate Income Trust,2.6700000762939453,2.700000047683716,1.124
2024-07-03,MITT,Ag Mortgage Investment Trust,6.550000190734863,6.639999866485596,1.374
2024-07-03,MNR,Monmouth Real Estate Investment Corp.,19.729999542236328,20.0,1.368
2024-07-03,MOD,Modine Manufacturing Company,105.37000274658203,107.97000122070312,2.467
2024-07-03,MOH,Molina Healthcare Inc,292.0,296.3900146484375,1.503
2024-07-03,MOV,Movado Group Inc.,24.459999084472656,24.719999313354492,1.063
2024-07-03,MRC,Mrc Global Inc.,12.630000114440918,12.770000457763672,1.108
2024-07-03,MT,Arcelormittal,22.8700008392334,23.290000915527344,1.836
2024-07-03,MTRN,Brush Wellman Inc,106.13999938964844,107.41999816894531,1.206
2024-07-03,MTS,Montgomery Street Income Securities,55052.53125,55725.546875,1.222
2024-07-03,MTW,Manitowoc Company,10.630000114440918,10.850000381469727,2.07
2024-07-03,MTZ,Mastec,101.0,102.9000015258789,1.881
2024-07-03,MUX,Mcewen Mining Inc,9.100000381469727,9.720000267028809,6.813
2024-07-03,MWG,Morgan Stanley Cap TR IV Gtd Cap Secs,0.36000001430511475,0.3869999945163727,7.5
2024-07-03,MX,Magnachip Semiconductor Corp.,4.789999961853027,4.980000019073486,3.967
2024-07-03,MXF,Mexico Fund,15.970000267028809,16.299999237060547,2.066
2024-07-03,NBB,Nuveen Build America Bond Fund,15.25,15.4399995803833,1.246
2024-07-03,NRG,Nrg Energy,77.88999938964844,79.41999816894531,1.964
2024-07-03,NRT,North European Oil Royality Trust,6.309999942779541,6.610000133514404,4.754
2024-07-03,NTG,Tortoise MLP Fund,42.91999816894531,43.560001373291016,1.491
2024-07-03,NUS,Nu Skin Enterprises,10.699999809265137,10.970000267028809,2.523
2024-07-03,NXP,Nuveen Tax Free Income Portfolio,14.34000015258789,14.489999771118164,1.046
2024-07-03,OIA,Invesco Muni Income Trust,6.309999942779541,6.380000114440918,1.109
2024-07-03,OII,Oceaneering International,23.780000686645508,24.030000686645508,1.051
2024-07-03,OIS,Oil States International,4.25,4.360000133514404,2.588
2024-07-03,ORA,Ormat Technologies,69.27999877929688,70.43000030517578,1.66
2024-07-03,ORAN,Orange Ads,10.15999984741211,10.270000457763672,1.083
2024-07-03,PAA,Plains All American Pipeline L.P.,18.549999237060547,18.899999618530273,1.887
2024-07-03,PAC,Grupo Aeroportuario Del Pacifico,154.27999877929688,157.77999877929688,2.269
2024-07-03,PAM,Pampa Energia S.A.,43.279998779296875,44.630001068115234,3.119
2024-07-03,PDM,Piedmont Office Realty Trust,7.230000019073486,7.380000114440918,2.075
2024-07-03,PFSI,Pennymac Financial Services In,92.94999694824219,93.93000030517578,1.054
2024-07-03,PHG,Koninklijke Philips Electronics,25.280000686645508,26.030000686645508,2.967
2024-07-03,PHI,Philippine Long Distance Telephone,24.690000534057617,24.950000762939453,1.053
2024-07-03,PKG,Packaging Corporation Of America,177.50999450683594,179.5800018310547,1.166
2024-07-03,PKX,Pohang Iron & Steel Co.,66.76000213623047,67.81999969482422,1.588
2024-07-03,PL,Protective Life Corp.,1.7799999713897705,1.809999942779541,1.685
2024-07-03,PLL,Pall Corp.,9.550000190734863,10.350000381469727,8.377
2024-07-03,PPT,Putnam Premier Income Trust,3.549999952316284,3.5999999046325684,1.408
2024-07-03,PRLB,Proto Labs Inc.,30.139999389648438,30.670000076293945,1.758
2024-07-03,PUK,Prudential Public Limited Company,18.209999084472656,18.690000534057617,2.636
2024-07-03,PVH,Phillips-Van Heusen Corp.,103.16999816894531,104.66999816894531,1.454
2024-07-03,PWR,Quanta Services,247.77999877929688,254.60000610351562,2.752
2024-07-03,RBA,Ritchie Bros. Auctioneers Inc.,76.44000244140625,77.27999877929688,1.099
2024-07-03,RBC,Regal-Beloit Corp.,270.75,273.95001220703125,1.182
2024-07-03,RCI,Rogers Communication,36.20000076293945,36.810001373291016,1.685
2024-07-03,RES,Rpc,6.079999923706055,6.210000038146973,2.138
2024-07-03,RGP,Ross Group Plc,10.420000076293945,10.550000190734863,1.248
2024-07-03,RGS,Regis Corp.,19.25,21.299999237060547,10.649
2024-07-03,RIO,Rio Tinto Plc,66.01000213623047,67.9000015258789,2.863
2024-07-03,RKT,Rock-Tenn Company,13.319999694824219,13.850000381469727,3.979
2024-07-03,SKY,Skyline Corp.,66.0,66.91000366210938,1.379
2024-07-03,SLB,Schlumberger N.V.,46.689998626708984,47.310001373291016,1.328
2024-07-03,SLF,Sun Life Financial Inc.,48.959999084472656,49.459999084472656,1.021
2024-07-03,SLG,Sl Green Realty Corp.,55.56999969482422,56.43000030517578,1.548
2024-07-03,SM,Sm Energy Company,44.349998474121094,45.31999969482422,2.187
2024-07-03,SNN,Smith & Nephew Snats,24.68000030517578,25.1299991607666,1.823
2024-07-03,SOL,Renesola Ltd,1.5399999618530273,1.6200000047683716,5.195
2024-07-03,SQM,Sociedad Quimica Y Minera S.A.,40.54999923706055,42.25,4.192
2024-07-03,SQNS,Sequans Communications S A,0.5199999809265137,0.5299999713897705,1.923
2024-07-03,SSL,Sasol Ltd,7.460000038146973,7.949999809265137,6.568
2024-07-03,STM,Stmicroelectronics N.V.,40.369998931884766,41.119998931884766,1.858
2024-07-03,STN,Stantec Inc,82.5199966430664,85.36000061035156,3.442
2024-07-03,STNG,Scorpio Tankers Inc.,80.69000244140625,81.58000183105469,1.103
2024-07-03,SVM,Silvercorp Metals Inc,3.3499999046325684,3.5199999809265137,5.075
2024-07-03,SWN,Southwestern Energy Company,6.820000171661377,6.909999847412109,1.32
2024-07-03,SXC,Suncoke Energy Inc,10.09000015258789,10.229999542236328,1.388
2024-07-03,SYT,Syngenta Ag,3.0999999046325684,3.299999952316284,6.452
2024-07-03,TAL,Tal International Group,10.670000076293945,10.819999694824219,1.406
2024-07-03,TC,Thompson Creek Metals Company Inc.,1.7899999618530273,1.9299999475479126,7.821
2024-07-03,TDI,Telephone And Data Systems,29.270000457763672,29.610000610351562,1.162
2024-07-03,TEF,Telefonica Sa,4.179999828338623,4.25,1.675
2024-07-03,TEO,Telecom Argentina Stet - France Telecom,6.900000095367432,7.019999980926514,1.739
2024-07-03,TER,Teradyne,149.60000610351562,151.6999969482422,1.404
2024-07-03,TEVA,Teva Pharmaceutical Industries Limited,16.549999237060547,16.81999969482422,1.631
2024-07-03,TEX,Terex Corp.,53.380001068115234,54.20000076293945,1.536
2024-07-03,TGS,Transportadora De Gas Sa Ord B,18.110000610351562,18.350000381469727,1.325
2024-07-03,THC,Tenet Healthcare Corp.,134.24000549316406,135.83999633789062,1.192
2024-07-03,TKC,Turkcell Iletisim Hizmetleri As,7.639999866485596,7.860000133514404,2.88
2024-07-03,TLYS,Tilly's Inc.,5.510000228881836,5.730000019073486,3.993
2024-07-03,TNK,Teekay Tankers Ltd,68.37000274658203,69.38999938964844,1.492
2024-07-03,TPC,Tutor Perini Corp.,21.290000915527344,21.790000915527344,2.349
2024-07-03,TPL,Texas Pacific Land Trust,735.0,747.7999877929688,1.741
2024-07-03,TRGP,Targa Resources,131.0,133.60000610351562,1.985
2024-07-03,TROX,Tronox Inc,15.859999656677246,16.360000610351562,3.153
2024-07-03,TRP,Transcananda Pipelines,37.75,38.16999816894531,1.113
2024-07-03,TSL,Trina Solar Limited,9.479999542236328,10.260000228881836,8.228
2024-07-03,TSM,Taiwan Semiconductor Manufacturing,175.6999969482422,182.49000549316406,3.865
2024-07-03,TTI,Tetra Technologies,3.3299999237060547,3.380000114440918,1.502
2024-07-03,TTP,Tortoise Pipeline & Energy Fund,35.5,36.0,1.408
2024-07-03,TU,Telus Corp. Non Voting Shares,14.90999984741211,15.0600004196167,1.006
2024-07-03,TV,Grupo Televisa S.A.,2.619999885559082,2.7100000381469727,3.435
2024-07-03,TX,Ternium S.A.,37.459999084472656,38.0099983215332,1.468
2024-07-03,TYG,Tortoise Energy Infrastructure Corp.,34.75,35.279998779296875,1.525
2024-07-03,UBS,UBS Ag,30.020000457763672,30.34000015258789,1.066
2024-07-03,UGP,Ultrapar Participacoes S.A.,3.8299999237060547,4.0,4.439
2024-07-03,UIS,Unisys Corp.,4.21999979019165,4.340000152587891,2.844
2024-07-03,URI,United Rentals,645.8800048828125,653.9500122070312,1.249
2024-07-03,USG,Usg Corp.,27.3700008392334,27.672000885009766,1.103
2024-07-03,USM,United States Cellular Corp.,55.25,56.130001068115234,1.593
2024-07-03,USPH,U.S. Physical Therapy,91.58999633789062,93.0,1.539
2024-07-03,VALE,Vale S.A.,11.140000343322754,11.609999656677246,4.219
2024-07-03,WAB,Wabtec Corp.,155.47999572753906,158.0,1.621
2024-07-03,WAT,Waters Corp.,284.489990234375,287.5,1.058
2024-07-03,X,United States Steel Corp.,38.34000015258789,39.189998626708984,2.217
2024-07-03,AAXJ,All Country Asia Ex Jpn Idx MSCI Ishares,72.55000305175781,73.55999755859375,1.392
2024-07-03,ACST,Acasti Pharma Inc,2.8499999046325684,2.9000000953674316,1.754
2024-07-03,ACTG,Acacia Research Corp.,5.070000171661377,5.159999847412109,1.775
2024-07-03,ACWX,ACWI Ex-US Index MSCI Ishares,53.369998931884766,54.02000045776367,1.218
2024-07-03,AEHR,Aehr Test Systems,10.710000038146973,11.0,2.708
2024-07-03,AGEN,Agenus Inc.,14.279999732971191,14.529999732971191,1.751
2024-07-03,AIQ,Alliance Healthcare Services,36.099998474121094,36.529998779296875,1.191
2024-07-03,ALGN,Align Technology,239.74000549316406,243.3699951171875,1.514
2024-07-03,ALLT,Allot Communications Ltd,2.619999885559082,2.6500000953674316,1.145
2024-07-03,AMAT,Applied Materials,240.86000061035156,243.30999755859375,1.017
2024-07-03,AMBA,Ambarella Inc.,56.099998474121094,57.029998779296875,1.658
2024-07-03,AVNW,Aviat Networks,27.690000534057617,28.040000915527344,1.264
2024-07-03,AWAY,Homeaway Inc.,19.399999618530273,19.66900062561035,1.387
2024-07-03,AWRE,Aware,1.9199999570846558,1.940000057220459,1.042
2024-07-03,AXDX,Accelerate Diagnostics Inc.,1.149999976158142,1.1799999475479126,2.609
2024-07-03,AXGN,Lectec Corp,7.519999980926514,7.659999847412109,1.862
2024-07-03,AXTI,Axt Inc,3.359999895095825,3.440000057220459,2.381
2024-07-03,AZPN,Aspen Technology,195.0399932861328,199.52999877929688,2.302
2024-07-03,BBGI,Beasley Broadcast Group,0.6100000143051147,0.6399999856948853,4.918
2024-07-03,BEBE,Bebe Stores,2.190000057220459,2.25,2.74
2024-07-03,BGFV,Big 5 Sporting Goods Corp.,2.4000000953674316,2.5,4.167
2024-07-03,BIDU,Baidu,86.87000274658203,90.05999755859375,3.672
2024-07-03,BIS,Ultrashort Nasdaq Biotech Proshares,16.979999542236328,17.270000457763672,1.708
2024-07-03,BKSC,Bank Of South Carolina,11.0,11.180000305175781,1.636
2024-07-03,BLDP,Ballard Power Systems,2.1700000762939453,2.2899999618530273,5.53
2024-07-03,BOOM,Dynamic Materials Corp.,14.109999656677246,14.5,2.764
2024-07-03,BWEN,Broadwind Energy,3.109999895095825,3.2699999809265137,5.145
2024-07-03,CAAS,China Automotive Systems,3.4800000190734863,3.549999952316284,2.011
2024-07-03,CAMT,Camtek Ltd,127.33000183105469,129.97999572753906,2.081
2024-07-03,CAR,Avis Budget Group,105.02999877929688,107.27999877929688,2.142
2024-07-03,CART,Carolina Trust Bank,33.16999816894531,34.130001068115234,2.894
2024-07-03,CARV,Carver Bancorp,1.3700000047683716,1.3899999856948853,1.46
2024-07-03,CARZ,Nasdaq Global Auto Index First Trust,59.810001373291016,60.790000915527344,1.639
2024-07-03,CCOI,Cogent Communications Group,54.779998779296875,55.38999938964844,1.114
2024-07-03,CDTI,Clean Diesel Technologies,0.4000000059604645,0.6499999761581421,62.5
2024-07-03,CECO,Career Education Corp.,27.989999771118164,28.34000015258789,1.25
2024-07-03,CENX,Century Aluminum Company,18.93000030517578,20.190000534057617,6.656
2024-07-03,CERS,Cerus Corp.,1.7000000476837158,1.7200000286102295,1.176
2024-07-03,CG,The Carlyle Group L.P.,40.0099983215332,40.59000015258789,1.45
2024-07-03,CGO,Calamos Global Total Return Fund,11.149999618530273,11.319999694824219,1.525
2024-07-03,CHDN,Churchill Downs Inc.,138.4600067138672,140.0,1.112
2024-07-03,CHEF,The Chefs' Warehouse Inc.,39.779998779296875,40.869998931884766,2.74
2024-07-03,CHRW,C.H. Robinson Worldwide,86.1500015258789,87.51000213623047,1.579
2024-07-03,CHW,Calamos Global Dynamic,6.920000076293945,7.03000020980835,1.59
2024-07-03,CITZ,Cfs Bancorp,30.0,30.75,2.5
2024-07-03,CLFD,Clearfield,36.72999954223633,37.45000076293945,1.96
2024-07-03,CLIR,Clearsign Combustion Corporatio,0.8600000143051147,0.8700000047683716,1.163
2024-07-03,CLNE,Clean Energy Fuels,2.319999933242798,2.430000066757202,4.741
2024-07-03,CMLS,Cumulus Media Inc.,1.899999976158142,1.940000057220459,2.105
2024-07-03,CMRX,Chimerix Inc.,0.8600000143051147,0.8700000047683716,1.163
2024-07-03,CMTL,Comtech Telecommunications,3.0299999713897705,3.2300000190734863,6.601
2024-07-03,COHR,Coherent,72.86000061035156,73.86000061035156,1.372
2024-07-03,CPIX,Cumberland Pharmaceuticals Inc.,1.4500000476837158,1.5299999713897705,5.517
2024-07-03,CPSS,Consumer Portfolio Services,9.649999618530273,9.770000457763672,1.244
